Date,Close
05/06/2018 16:00:00,"84,62"
06/06/2018 16:00:00,"84,56"
07/06/2018 16:00:00,"84,95"
08/06/2018 16:00:00,"84,36"
11/06/2018 16:00:00,"84,3"
12/06/2018 16:00:00,"84,1"
13/06/2018 16:00:00,"84,09"
14/06/2018 16:00:00,"83,79"
15/06/2018 16:00:00,"83,7"
18/06/2018 16:00:00,83
19/06/2018 16:00:00,"83,61"
20/06/2018 16:00:00,"83,61"
21/06/2018 16:00:00,"84,21"
22/06/2018 16:00:00,"84,82"
25/06/2018 16:00:00,"86,47"
26/06/2018 16:00:00,"85,98"
27/06/2018 16:00:00,"86,89"
28/06/2018 16:00:00,"85,86"
29/06/2018 16:00:00,"85,65"
02/07/2018 16:00:00,84
03/07/2018 13:00:00,"84,44"
05/07/2018 16:00:00,"84,57"
06/07/2018 16:00:00,"84,51"
09/07/2018 16:00:00,"85,93"
10/07/2018 16:00:00,"87,21"
11/07/2018 16:00:00,"86,53"
12/07/2018 16:00:00,"86,52"
13/07/2018 16:00:00,"87,7"
16/07/2018 16:00:00,"87,64"
17/07/2018 16:00:00,"88,19"
18/07/2018 16:00:00,"88,07"
19/07/2018 16:00:00,"87,72"
20/07/2018 16:00:00,"88,06"
23/07/2018 16:00:00,"87,63"
24/07/2018 16:00:00,"87,96"
25/07/2018 16:00:00,"87,9"
26/07/2018 16:00:00,"88,23"
27/07/2018 16:00:00,"88,13"
30/07/2018 16:00:00,"88,88"
31/07/2018 16:00:00,"89,23"
01/08/2018 16:00:00,"88,24"
02/08/2018 16:00:00,"88,76"
03/08/2018 16:00:00,"89,6"
06/08/2018 16:00:00,"89,67"
07/08/2018 16:00:00,"89,77"
08/08/2018 16:00:00,"90,05"
09/08/2018 16:00:00,"89,01"
10/08/2018 16:00:00,"90,18"
13/08/2018 16:00:00,"89,64"
14/08/2018 16:00:00,"90,85"
15/08/2018 16:00:00,"90,22"
16/08/2018 16:00:00,"98,64"
17/08/2018 16:00:00,"97,85"
20/08/2018 16:00:00,96
21/08/2018 16:00:00,"96,08"
22/08/2018 16:00:00,"95,67"
23/08/2018 16:00:00,"95,18"
24/08/2018 16:00:00,"94,95"
27/08/2018 16:00:00,"94,54"
28/08/2018 16:00:00,"96,07"
29/08/2018 16:00:00,"95,64"
30/08/2018 16:00:00,"96,1"
31/08/2018 16:00:00,"95,86"
04/09/2018 16:00:00,"95,36"
05/09/2018 16:00:00,"96,62"
06/09/2018 16:00:00,"96,45"
07/09/2018 16:00:00,"95,83"
10/09/2018 16:00:00,"96,9"
11/09/2018 16:00:00,"96,64"
12/09/2018 16:00:00,"95,97"
13/09/2018 16:00:00,"95,12"
14/09/2018 16:00:00,"94,59"
17/09/2018 16:00:00,"94,82"
18/09/2018 16:00:00,"95,43"
19/09/2018 16:00:00,"95,24"
20/09/2018 16:00:00,"95,75"
21/09/2018 16:00:00,"95,9"
24/09/2018 16:00:00,"94,92"
25/09/2018 16:00:00,"95,1"
26/09/2018 16:00:00,"94,59"
27/09/2018 16:00:00,"94,13"
28/09/2018 16:00:00,"93,91"
01/10/2018 16:00:00,"94,4"
02/10/2018 16:00:00,"95,15"
03/10/2018 16:00:00,"94,07"
04/10/2018 16:00:00,"94,21"
05/10/2018 16:00:00,"93,31"
08/10/2018 16:00:00,"94,69"
09/10/2018 16:00:00,"97,08"
10/10/2018 16:00:00,"95,76"
11/10/2018 16:00:00,"93,92"
12/10/2018 16:00:00,"94,81"
15/10/2018 16:00:00,"93,82"
16/10/2018 16:00:00,"95,81"
17/10/2018 16:00:00,"96,56"
18/10/2018 16:00:00,"96,17"
19/10/2018 16:00:00,"97,15"
22/10/2018 16:00:00,"97,14"
23/10/2018 16:00:00,"97,8"
24/10/2018 16:00:00,"97,56"
25/10/2018 16:00:00,"99,18"
26/10/2018 16:00:00,"98,94"
29/10/2018 16:00:00,"99,8"
30/10/2018 16:00:00,"102,42"
31/10/2018 16:00:00,"100,28"
01/11/2018 16:00:00,"100,58"
02/11/2018 16:00:00,"101,34"
05/11/2018 16:00:00,"102,91"
06/11/2018 16:00:00,"103,33"
07/11/2018 16:00:00,"104,32"
08/11/2018 16:00:00,"104,88"
09/11/2018 16:00:00,"105,56"
12/11/2018 16:00:00,"103,87"
13/11/2018 16:00:00,"102,94"
14/11/2018 16:00:00,"101,53"
15/11/2018 16:00:00,"99,54"
16/11/2018 16:00:00,"97,69"
19/11/2018 16:00:00,"96,78"
20/11/2018 16:00:00,"94,16"
21/11/2018 16:00:00,"94,17"
23/11/2018 13:00:00,"95,1"
26/11/2018 16:00:00,"95,15"
27/11/2018 16:00:00,"95,04"
28/11/2018 16:00:00,"97,46"
29/11/2018 16:00:00,"97,29"
30/11/2018 16:00:00,"97,65"
03/12/2018 16:00:00,"98,75"
04/12/2018 16:00:00,"95,81"
06/12/2018 16:00:00,"94,77"
07/12/2018 16:00:00,"93,19"
10/12/2018 16:00:00,"93,94"
11/12/2018 16:00:00,"93,85"
12/12/2018 16:00:00,"93,11"
13/12/2018 16:00:00,"92,96"
14/12/2018 16:00:00,"91,85"
17/12/2018 16:00:00,"90,77"
18/12/2018 16:00:00,"91,08"
19/12/2018 16:00:00,"90,55"
20/12/2018 16:00:00,"87,28"
21/12/2018 16:00:00,"87,13"
24/12/2018 13:00:00,"85,82"
26/12/2018 16:00:00,"90,41"
27/12/2018 16:00:00,"91,59"
28/12/2018 16:00:00,"92,13"
31/12/2018 16:00:00,"93,15"
02/01/2019 16:00:00,"93,34"
03/01/2019 16:00:00,"92,86"
04/01/2019 16:00:00,"93,44"
07/01/2019 16:00:00,"94,54"
08/01/2019 16:00:00,"95,2"
09/01/2019 16:00:00,"94,89"
10/01/2019 16:00:00,"94,96"
11/01/2019 16:00:00,"94,84"
14/01/2019 16:00:00,"94,95"
15/01/2019 16:00:00,"96,25"
16/01/2019 16:00:00,"96,35"
17/01/2019 16:00:00,"96,74"
18/01/2019 16:00:00,"97,73"
22/01/2019 16:00:00,"97,49"
23/01/2019 16:00:00,"98,71"
24/01/2019 16:00:00,"98,36"
25/01/2019 16:00:00,"96,94"
28/01/2019 16:00:00,"97,06"
29/01/2019 16:00:00,"96,71"
30/01/2019 16:00:00,"94,8"
31/01/2019 16:00:00,"95,83"
01/02/2019 16:00:00,"93,86"
04/02/2019 16:00:00,"94,77"
05/02/2019 16:00:00,"95,6"
06/02/2019 16:00:00,"95,64"
07/02/2019 16:00:00,"96,73"
08/02/2019 16:00:00,"95,58"
11/02/2019 16:00:00,"96,2"
12/02/2019 16:00:00,"96,97"
13/02/2019 16:00:00,"97,94"
14/02/2019 16:00:00,"98,52"
15/02/2019 16:00:00,"99,99"
19/02/2019 16:00:00,"102,2"
20/02/2019 16:00:00,"99,88"
21/02/2019 16:00:00,"99,39"
22/02/2019 16:00:00,"99,55"
25/02/2019 16:00:00,"99,12"
26/02/2019 16:00:00,"98,69"
27/02/2019 16:00:00,"98,11"
28/02/2019 16:00:00,"98,99"
01/03/2019 16:00:00,"97,93"
04/03/2019 16:00:00,"97,85"
05/03/2019 16:00:00,"98,34"
06/03/2019 16:00:00,"98,26"
07/03/2019 16:00:00,"97,45"
08/03/2019 16:00:00,"97,59"
11/03/2019 16:00:00,"98,48"
12/03/2019 16:00:00,"98,37"
13/03/2019 16:00:00,"99,03"
14/03/2019 16:00:00,"98,22"
15/03/2019 16:00:00,"98,42"
18/03/2019 16:00:00,"99,66"
19/03/2019 16:00:00,"99,85"
20/03/2019 16:00:00,"98,64"
21/03/2019 16:00:00,"99,06"
22/03/2019 16:00:00,"98,28"
25/03/2019 16:00:00,"98,17"
26/03/2019 16:00:00,"98,32"
27/03/2019 16:00:00,"97,21"
28/03/2019 16:00:00,"97,13"
29/03/2019 16:00:00,"97,53"
01/04/2019 16:00:00,"97,82"
02/04/2019 16:00:00,"96,94"
03/04/2019 16:00:00,"97,19"
04/04/2019 16:00:00,"98,11"
05/04/2019 16:00:00,"98,83"
08/04/2019 16:00:00,"99,23"
09/04/2019 16:00:00,"98,69"
10/04/2019 16:00:00,"99,6"
11/04/2019 16:00:00,"100,8"
12/04/2019 16:00:00,"101,56"
15/04/2019 16:00:00,"102,43"
16/04/2019 16:00:00,"102,93"
17/04/2019 16:00:00,"103,16"
18/04/2019 16:00:00,"103,18"
22/04/2019 16:00:00,"102,37"
23/04/2019 16:00:00,"103,07"
24/04/2019 16:00:00,"103,53"
25/04/2019 16:00:00,"103,52"
26/04/2019 16:00:00,"101,53"
29/04/2019 16:00:00,"101,56"
30/04/2019 16:00:00,"102,84"
01/05/2019 16:00:00,"101,36"
02/05/2019 16:00:00,"101,15"
03/05/2019 16:00:00,"102,08"
06/05/2019 16:00:00,"102,46"
07/05/2019 16:00:00,"101,3"
08/05/2019 16:00:00,"100,3"
09/05/2019 16:00:00,"99,54"
10/05/2019 16:00:00,"101,91"
13/05/2019 16:00:00,"99,89"
14/05/2019 16:00:00,"100,29"
15/05/2019 16:00:00,"99,88"
16/05/2019 16:00:00,"101,31"
17/05/2019 16:00:00,"100,86"
20/05/2019 16:00:00,"101,52"
21/05/2019 16:00:00,"101,12"
22/05/2019 16:00:00,"102,23"
23/05/2019 16:00:00,"101,86"
24/05/2019 16:00:00,"102,67"
28/05/2019 16:00:00,"102,42"
29/05/2019 16:00:00,"102,12"
30/05/2019 16:00:00,"102,19"
31/05/2019 16:00:00,"101,44"
03/06/2019 16:00:00,"101,96"
04/06/2019 16:00:00,"102,56"
05/06/2019 16:00:00,"104,42"
06/06/2019 16:00:00,"105,11"
07/06/2019 16:00:00,"106,06"
10/06/2019 16:00:00,"107,52"
11/06/2019 16:00:00,"107,94"
12/06/2019 16:00:00,"108,82"
13/06/2019 16:00:00,"108,65"
14/06/2019 16:00:00,"109,07"
17/06/2019 16:00:00,"109,16"
18/06/2019 16:00:00,"109,65"
19/06/2019 16:00:00,"109,62"
20/06/2019 16:00:00,"110,32"
21/06/2019 16:00:00,"111,13"
24/06/2019 16:00:00,"111,24"
25/06/2019 16:00:00,"110,72"
26/06/2019 16:00:00,"110,16"
27/06/2019 16:00:00,"110,1"
28/06/2019 16:00:00,"110,49"
01/07/2019 16:00:00,"110,62"
02/07/2019 16:00:00,"111,6"
03/07/2019 13:00:00,"112,32"
05/07/2019 16:00:00,"111,98"
08/07/2019 16:00:00,"112,72"
09/07/2019 16:00:00,"112,88"
10/07/2019 16:00:00,"112,98"
11/07/2019 16:00:00,"113,92"
12/07/2019 16:00:00,"114,6"
15/07/2019 16:00:00,"114,98"
16/07/2019 16:00:00,"114,76"
17/07/2019 16:00:00,"114,6"
18/07/2019 16:00:00,"114,72"
19/07/2019 16:00:00,"113,9"
22/07/2019 16:00:00,"112,82"
23/07/2019 16:00:00,"112,09"
24/07/2019 16:00:00,112
25/07/2019 16:00:00,"112,22"
26/07/2019 16:00:00,"113,02"
29/07/2019 16:00:00,"112,27"
30/07/2019 16:00:00,"112,06"
31/07/2019 16:00:00,"110,38"
01/08/2019 16:00:00,"109,38"
02/08/2019 16:00:00,"109,4"
05/08/2019 16:00:00,"105,82"
06/08/2019 16:00:00,"107,27"
07/08/2019 16:00:00,"108,2"
08/08/2019 16:00:00,"108,52"
09/08/2019 16:00:00,"107,28"
12/08/2019 16:00:00,"105,12"
13/08/2019 16:00:00,"107,41"
14/08/2019 16:00:00,"106,2"
15/08/2019 16:00:00,"112,69"
16/08/2019 16:00:00,"112,99"
19/08/2019 16:00:00,"113,81"
20/08/2019 16:00:00,"112,05"
21/08/2019 16:00:00,"112,02"
22/08/2019 16:00:00,"111,91"
23/08/2019 16:00:00,"110,83"
26/08/2019 16:00:00,"111,99"
27/08/2019 16:00:00,"112,42"
28/08/2019 16:00:00,"112,72"
29/08/2019 16:00:00,"114,08"
30/08/2019 16:00:00,"114,26"
03/09/2019 16:00:00,"114,64"
04/09/2019 16:00:00,"115,91"
05/09/2019 16:00:00,"115,44"
06/09/2019 16:00:00,"114,73"
09/09/2019 16:00:00,"116,33"
10/09/2019 16:00:00,"116,05"
11/09/2019 16:00:00,"116,02"
12/09/2019 16:00:00,"116,92"
13/09/2019 16:00:00,"117,43"
16/09/2019 16:00:00,"115,57"
17/09/2019 16:00:00,"116,51"
18/09/2019 16:00:00,"117,16"
19/09/2019 16:00:00,"117,11"
20/09/2019 16:00:00,"116,98"
23/09/2019 16:00:00,"117,62"
24/09/2019 16:00:00,"118,4"
25/09/2019 16:00:00,"118,47"
26/09/2019 16:00:00,"118,3"
27/09/2019 16:00:00,"118,45"
30/09/2019 16:00:00,"118,68"
01/10/2019 16:00:00,"117,85"
02/10/2019 16:00:00,"116,12"
03/10/2019 16:00:00,"116,31"
04/10/2019 16:00:00,"118,16"
07/10/2019 16:00:00,"117,23"
08/10/2019 16:00:00,"117,58"
09/10/2019 16:00:00,"118,93"
10/10/2019 16:00:00,"119,61"
11/10/2019 16:00:00,"120,24"
14/10/2019 16:00:00,"119,17"
15/10/2019 16:00:00,"119,53"
16/10/2019 16:00:00,"119,42"
17/10/2019 16:00:00,"119,84"
18/10/2019 16:00:00,"119,14"
21/10/2019 16:00:00,"119,74"
22/10/2019 16:00:00,"119,58"
23/10/2019 16:00:00,"119,35"
24/10/2019 16:00:00,"119,1"
25/10/2019 16:00:00,"119,04"
28/10/2019 16:00:00,"119,22"
29/10/2019 16:00:00,"117,15"
30/10/2019 16:00:00,"118,1"
31/10/2019 16:00:00,"117,26"
01/11/2019 16:00:00,"117,62"
04/11/2019 16:00:00,"117,57"
05/11/2019 16:00:00,"118,86"
06/11/2019 16:00:00,"119,5"
07/11/2019 16:00:00,"120,23"
08/11/2019 16:00:00,"119,44"
11/11/2019 16:00:00,"119,04"
12/11/2019 16:00:00,"119,12"
13/11/2019 16:00:00,"120,98"
14/11/2019 16:00:00,"120,65"
15/11/2019 16:00:00,"118,87"
18/11/2019 16:00:00,"120,25"
19/11/2019 16:00:00,"119,89"
20/11/2019 16:00:00,"119,13"
21/11/2019 16:00:00,"119,86"
22/11/2019 16:00:00,"119,36"
25/11/2019 16:00:00,"118,92"
26/11/2019 16:00:00,"119,19"
27/11/2019 16:00:00,"118,76"
29/11/2019 13:00:00,"119,09"
02/12/2019 16:00:00,"119,28"
03/12/2019 16:00:00,"118,67"
04/12/2019 16:00:00,"118,69"
05/12/2019 16:00:00,"118,66"
06/12/2019 16:00:00,"119,78"
09/12/2019 16:00:00,"119,36"
10/12/2019 16:00:00,"119,14"
11/12/2019 16:00:00,119
12/12/2019 16:00:00,"119,76"
13/12/2019 16:00:00,"120,29"
16/12/2019 16:00:00,"120,54"
17/12/2019 16:00:00,"121,28"
18/12/2019 16:00:00,"119,86"
19/12/2019 16:00:00,"120,08"
20/12/2019 16:00:00,"120,29"
23/12/2019 16:00:00,"119,03"
24/12/2019 13:00:00,"119,51"
26/12/2019 16:00:00,"119,52"
27/12/2019 16:00:00,"119,59"
30/12/2019 16:00:00,"119,4"
31/12/2019 16:00:00,"118,84"
02/01/2020 16:00:00,"118,94"
03/01/2020 16:00:00,"117,89"
06/01/2020 16:00:00,"117,65"
07/01/2020 16:00:00,"116,56"
08/01/2020 16:00:00,"116,16"
09/01/2020 16:00:00,"117,36"
10/01/2020 16:00:00,"116,38"
13/01/2020 16:00:00,"115,88"
14/01/2020 16:00:00,"116,18"
15/01/2020 16:00:00,"115,28"
16/01/2020 16:00:00,"115,9"
17/01/2020 16:00:00,"114,96"
21/01/2020 16:00:00,"115,59"
22/01/2020 16:00:00,"116,1"
23/01/2020 16:00:00,"115,81"
24/01/2020 16:00:00,"114,37"
27/01/2020 16:00:00,"115,86"
28/01/2020 16:00:00,"116,6"
29/01/2020 16:00:00,"115,89"
30/01/2020 16:00:00,"116,58"
31/01/2020 16:00:00,"114,49"
03/02/2020 16:00:00,"114,27"
04/02/2020 16:00:00,"115,27"
05/02/2020 16:00:00,"116,81"
06/02/2020 16:00:00,"116,31"
07/02/2020 16:00:00,"116,45"
10/02/2020 16:00:00,"115,25"
11/02/2020 16:00:00,"115,4"
12/02/2020 16:00:00,"115,85"
13/02/2020 16:00:00,"117,44"
14/02/2020 16:00:00,"117,89"
18/02/2020 16:00:00,"119,63"
19/02/2020 16:00:00,"117,68"
20/02/2020 16:00:00,"117,69"
21/02/2020 16:00:00,"118,58"
24/02/2020 16:00:00,"116,32"
25/02/2020 16:00:00,"114,39"
26/02/2020 16:00:00,"113,78"
27/02/2020 16:00:00,"110,4"
28/02/2020 16:00:00,"107,68"
02/03/2020 16:00:00,"115,88"
03/03/2020 16:00:00,"112,91"
04/03/2020 16:00:00,"116,77"
05/03/2020 16:00:00,"115,92"
06/03/2020 16:00:00,"117,23"
09/03/2020 16:00:00,"117,16"
10/03/2020 16:00:00,"119,79"
11/03/2020 16:00:00,"114,43"
12/03/2020 16:00:00,"104,05"
13/03/2020 16:00:00,"114,1"
16/03/2020 16:00:00,"106,76"
17/03/2020 16:00:00,"119,26"
18/03/2020 16:00:00,"122,58"
19/03/2020 16:00:00,"119,45"
20/03/2020 16:00:00,"113,97"
23/03/2020 16:00:00,"114,28"
24/03/2020 16:00:00,"115,03"
25/03/2020 16:00:00,"109,4"
26/03/2020 16:00:00,"109,82"
27/03/2020 16:00:00,"109,58"
30/03/2020 16:00:00,"115,19"
31/03/2020 16:00:00,"113,62"
01/04/2020 16:00:00,"114,14"
02/04/2020 16:00:00,"118,65"
03/04/2020 16:00:00,"119,48"
06/04/2020 16:00:00,"126,07"
07/04/2020 16:00:00,"121,99"
08/04/2020 16:00:00,"121,84"
09/04/2020 16:00:00,"121,8"
13/04/2020 16:00:00,"125,3"
14/04/2020 16:00:00,129
15/04/2020 16:00:00,"128,76"
16/04/2020 16:00:00,"132,33"
17/04/2020 16:00:00,"132,12"
20/04/2020 16:00:00,"129,85"
21/04/2020 16:00:00,"129,21"
22/04/2020 16:00:00,"131,59"
23/04/2020 16:00:00,"128,53"
24/04/2020 16:00:00,"129,44"
27/04/2020 16:00:00,"128,3"
28/04/2020 16:00:00,128
29/04/2020 16:00:00,"123,6"
30/04/2020 16:00:00,"121,55"
01/05/2020 16:00:00,"122,92"
04/05/2020 16:00:00,"123,7"
05/05/2020 16:00:00,"124,73"
06/05/2020 16:00:00,"123,3"
07/05/2020 16:00:00,"121,89"
08/05/2020 16:00:00,"122,94"
11/05/2020 16:00:00,"123,67"
12/05/2020 16:00:00,"123,78"
13/05/2020 16:00:00,"123,71"
14/05/2020 16:00:00,"123,42"
15/05/2020 16:00:00,"125,94"
18/05/2020 16:00:00,"127,66"
19/05/2020 16:00:00,"124,95"
20/05/2020 16:00:00,"125,45"
21/05/2020 16:00:00,"124,99"
22/05/2020 16:00:00,"124,33"
26/05/2020 16:00:00,"123,86"
27/05/2020 16:00:00,"122,48"
28/05/2020 16:00:00,"123,69"
29/05/2020 16:00:00,"124,06"
01/06/2020 16:00:00,"123,96"
02/06/2020 16:00:00,"123,94"
03/06/2020 16:00:00,"123,47"
04/06/2020 16:00:00,"122,11"
05/06/2020 16:00:00,"121,56"
08/06/2020 16:00:00,"121,24"
09/06/2020 16:00:00,"121,35"
10/06/2020 16:00:00,"121,16"
11/06/2020 16:00:00,"120,09"
12/06/2020 16:00:00,"117,74"
15/06/2020 16:00:00,"118,08"
16/06/2020 16:00:00,"119,65"
17/06/2020 16:00:00,"119,03"
18/06/2020 16:00:00,"117,99"
19/06/2020 16:00:00,"119,85"
22/06/2020 16:00:00,"121,68"
23/06/2020 16:00:00,"121,07"
24/06/2020 16:00:00,"120,3"
25/06/2020 16:00:00,"119,71"
26/06/2020 16:00:00,"118,32"
29/06/2020 16:00:00,"119,06"
30/06/2020 16:00:00,"119,78"
01/07/2020 16:00:00,"119,69"
02/07/2020 16:00:00,"119,21"
06/07/2020 16:00:00,"118,89"
07/07/2020 16:00:00,"126,95"
08/07/2020 16:00:00,"124,44"
09/07/2020 16:00:00,"127,75"
10/07/2020 16:00:00,"130,68"
13/07/2020 16:00:00,"129,52"
14/07/2020 16:00:00,"132,01"
15/07/2020 16:00:00,132
16/07/2020 16:00:00,"132,2"
17/07/2020 16:00:00,"131,74"
20/07/2020 16:00:00,"131,47"
21/07/2020 16:00:00,"132,33"
22/07/2020 16:00:00,"132,66"
23/07/2020 16:00:00,"131,64"
24/07/2020 16:00:00,"131,24"
27/07/2020 16:00:00,"131,21"
28/07/2020 16:00:00,"131,76"
29/07/2020 16:00:00,"130,69"
30/07/2020 16:00:00,"130,12"
31/07/2020 16:00:00,"129,4"
03/08/2020 16:00:00,"129,3"
04/08/2020 16:00:00,"131,64"
05/08/2020 16:00:00,"129,81"
06/08/2020 16:00:00,"129,35"
07/08/2020 16:00:00,"129,97"
10/08/2020 16:00:00,"131,88"
11/08/2020 16:00:00,"130,2"
12/08/2020 16:00:00,"131,89"
13/08/2020 16:00:00,"131,85"
14/08/2020 16:00:00,"132,6"
17/08/2020 16:00:00,"135,6"
18/08/2020 16:00:00,"134,71"
19/08/2020 16:00:00,"132,41"
20/08/2020 16:00:00,"130,57"
21/08/2020 16:00:00,"131,63"
24/08/2020 16:00:00,"131,33"
25/08/2020 16:00:00,"130,63"
26/08/2020 16:00:00,"130,7"
27/08/2020 16:00:00,"136,63"
28/08/2020 16:00:00,"140,3"
31/08/2020 16:00:00,"138,85"
01/09/2020 16:00:00,"147,59"
02/09/2020 16:00:00,"147,68"
03/09/2020 16:00:00,"144,54"
04/09/2020 16:00:00,"142,83"
08/09/2020 16:00:00,"138,45"
09/09/2020 16:00:00,"139,89"
10/09/2020 16:00:00,"136,81"
11/09/2020 16:00:00,"136,7"
14/09/2020 16:00:00,"137,32"
15/09/2020 16:00:00,"137,36"
16/09/2020 16:00:00,"136,26"
17/09/2020 16:00:00,"136,69"
18/09/2020 16:00:00,"135,29"
21/09/2020 16:00:00,"137,07"
22/09/2020 16:00:00,"138,31"
23/09/2020 16:00:00,"135,99"
24/09/2020 16:00:00,"136,7"
25/09/2020 16:00:00,"137,27"
28/09/2020 16:00:00,"137,25"
29/09/2020 16:00:00,"137,14"
30/09/2020 16:00:00,"139,91"
01/10/2020 16:00:00,"143,08"
02/10/2020 16:00:00,"140,5"
05/10/2020 16:00:00,"141,8"
06/10/2020 16:00:00,"140,63"
07/10/2020 16:00:00,"140,89"
08/10/2020 16:00:00,"141,36"
09/10/2020 16:00:00,"142,78"
12/10/2020 16:00:00,"144,25"
13/10/2020 16:00:00,"146,23"
14/10/2020 16:00:00,"143,94"
15/10/2020 16:00:00,"144,53"
16/10/2020 16:00:00,"144,71"
19/10/2020 16:00:00,"142,95"
20/10/2020 16:00:00,"143,9"
21/10/2020 16:00:00,"144,4"
22/10/2020 16:00:00,"143,55"
23/10/2020 16:00:00,"143,85"
26/10/2020 16:00:00,"142,16"
27/10/2020 16:00:00,"142,87"
28/10/2020 16:00:00,"140,04"
29/10/2020 16:00:00,"139,92"
30/10/2020 16:00:00,"138,75"
02/11/2020 16:00:00,"140,4"
03/11/2020 16:00:00,"142,78"
04/11/2020 16:00:00,"141,96"
05/11/2020 16:00:00,"143,47"
06/11/2020 16:00:00,"145,77"
09/11/2020 16:00:00,"143,54"
10/11/2020 16:00:00,"145,56"
11/11/2020 16:00:00,"147,98"
12/11/2020 16:00:00,"148,23"
13/11/2020 16:00:00,"150,54"
16/11/2020 16:00:00,"152,44"
17/11/2020 16:00:00,"149,37"
18/11/2020 16:00:00,"149,09"
19/11/2020 16:00:00,"152,12"
20/11/2020 16:00:00,"150,24"
23/11/2020 16:00:00,"150,93"
24/11/2020 16:00:00,"151,36"
25/11/2020 16:00:00,"151,83"
27/11/2020 13:00:00,"151,6"
30/11/2020 16:00:00,"152,79"
01/12/2020 16:00:00,"152,64"
02/12/2020 16:00:00,"150,52"
03/12/2020 16:00:00,"149,3"
