Date,Close
15/04/2019 16:00:00,"53,28"
16/04/2019 16:00:00,"54,67"
17/04/2019 16:00:00,"54,25"
18/04/2019 16:00:00,"54,65"
22/04/2019 16:00:00,"52,55"
23/04/2019 16:00:00,"52,78"
24/04/2019 16:00:00,"51,73"
25/04/2019 16:00:00,"49,53"
26/04/2019 16:00:00,"47,03"
29/04/2019 16:00:00,"48,29"
30/04/2019 16:00:00,"47,74"
01/05/2019 16:00:00,"46,8"
02/05/2019 16:00:00,"48,82"
03/05/2019 16:00:00,"51,01"
06/05/2019 16:00:00,"51,07"
07/05/2019 16:00:00,"49,41"
08/05/2019 16:00:00,"48,97"
09/05/2019 16:00:00,"48,4"
10/05/2019 16:00:00,"47,9"
13/05/2019 16:00:00,"45,4"
14/05/2019 16:00:00,"46,46"
15/05/2019 16:00:00,"46,39"
16/05/2019 16:00:00,"45,67"
17/05/2019 16:00:00,"42,21"
20/05/2019 16:00:00,"41,07"
21/05/2019 16:00:00,"41,02"
22/05/2019 16:00:00,"38,55"
23/05/2019 16:00:00,"39,1"
24/05/2019 16:00:00,"38,13"
28/05/2019 16:00:00,"37,74"
29/05/2019 16:00:00,"37,97"
30/05/2019 16:00:00,"37,64"
31/05/2019 16:00:00,"37,03"
03/06/2019 16:00:00,"35,79"
04/06/2019 16:00:00,"38,72"
05/06/2019 16:00:00,"39,32"
06/06/2019 16:00:00,"41,19"
07/06/2019 16:00:00,"40,9"
10/06/2019 16:00:00,"42,58"
11/06/2019 16:00:00,"43,42"
12/06/2019 16:00:00,"41,85"
13/06/2019 16:00:00,"42,78"
14/06/2019 16:00:00,"42,98"
17/06/2019 16:00:00,"45,01"
18/06/2019 16:00:00,"44,95"
19/06/2019 16:00:00,"45,29"
20/06/2019 16:00:00,"43,92"
21/06/2019 16:00:00,"44,37"
24/06/2019 16:00:00,"44,73"
25/06/2019 16:00:00,"43,95"
26/06/2019 16:00:00,"43,85"
27/06/2019 16:00:00,"44,57"
28/06/2019 16:00:00,"44,69"
01/07/2019 16:00:00,"45,43"
02/07/2019 16:00:00,"44,91"
03/07/2019 13:00:00,"46,98"
05/07/2019 16:00:00,"46,62"
08/07/2019 16:00:00,"46,07"
09/07/2019 16:00:00,"46,01"
10/07/2019 16:00:00,"47,78"
11/07/2019 16:00:00,"47,72"
12/07/2019 16:00:00,"49,02"
15/07/2019 16:00:00,"50,7"
16/07/2019 16:00:00,"50,48"
17/07/2019 16:00:00,"50,97"
18/07/2019 16:00:00,"50,71"
19/07/2019 16:00:00,"51,64"
22/07/2019 16:00:00,"51,14"
23/07/2019 16:00:00,"52,03"
24/07/2019 16:00:00,"52,98"
25/07/2019 16:00:00,"45,76"
26/07/2019 16:00:00,"45,61"
29/07/2019 16:00:00,"47,15"
30/07/2019 16:00:00,"48,45"
31/07/2019 16:00:00,"48,32"
01/08/2019 16:00:00,"46,77"
02/08/2019 16:00:00,"46,87"
05/08/2019 16:00:00,"45,66"
06/08/2019 16:00:00,"46,15"
07/08/2019 16:00:00,"46,68"
08/08/2019 16:00:00,"47,66"
09/08/2019 16:00:00,47
12/08/2019 16:00:00,"45,8"
13/08/2019 16:00:00,47
14/08/2019 16:00:00,"43,92"
15/08/2019 16:00:00,"43,13"
16/08/2019 16:00:00,"43,99"
19/08/2019 16:00:00,"45,37"
20/08/2019 16:00:00,"45,17"
21/08/2019 16:00:00,"44,17"
22/08/2019 16:00:00,"44,43"
23/08/2019 16:00:00,"42,28"
26/08/2019 16:00:00,43
27/08/2019 16:00:00,"42,82"
28/08/2019 16:00:00,"43,12"
29/08/2019 16:00:00,"44,34"
30/08/2019 16:00:00,"45,12"
03/09/2019 16:00:00,45
04/09/2019 16:00:00,"44,14"
05/09/2019 16:00:00,"45,92"
06/09/2019 16:00:00,"45,49"
09/09/2019 16:00:00,"46,36"
10/09/2019 16:00:00,"47,11"
11/09/2019 16:00:00,"49,42"
12/09/2019 16:00:00,"49,17"
13/09/2019 16:00:00,"49,04"
16/09/2019 16:00:00,"48,56"
17/09/2019 16:00:00,"48,96"
18/09/2019 16:00:00,"48,7"
19/09/2019 16:00:00,"49,32"
20/09/2019 16:00:00,"48,12"
23/09/2019 16:00:00,"48,25"
24/09/2019 16:00:00,"44,64"
25/09/2019 16:00:00,"45,74"
26/09/2019 16:00:00,"48,51"
27/09/2019 16:00:00,"48,43"
30/09/2019 16:00:00,"48,17"
01/10/2019 16:00:00,"48,94"
02/10/2019 16:00:00,"48,63"
03/10/2019 16:00:00,"46,61"
04/10/2019 16:00:00,"46,29"
07/10/2019 16:00:00,"47,54"
08/10/2019 16:00:00,"48,01"
09/10/2019 16:00:00,"48,91"
10/10/2019 16:00:00,"48,95"
11/10/2019 16:00:00,"49,58"
14/10/2019 16:00:00,"51,39"
15/10/2019 16:00:00,"51,58"
16/10/2019 16:00:00,"51,95"
17/10/2019 16:00:00,"52,39"
18/10/2019 16:00:00,"51,39"
21/10/2019 16:00:00,"50,7"
22/10/2019 16:00:00,"51,12"
23/10/2019 16:00:00,"50,94"
24/10/2019 16:00:00,"59,94"
25/10/2019 16:00:00,"65,63"
28/10/2019 16:00:00,"65,54"
29/10/2019 16:00:00,"63,24"
30/10/2019 16:00:00,63
31/10/2019 16:00:00,"62,98"
01/11/2019 16:00:00,"62,66"
04/11/2019 16:00:00,"63,49"
05/11/2019 16:00:00,"63,44"
06/11/2019 16:00:00,"65,32"
07/11/2019 16:00:00,"67,11"
08/11/2019 16:00:00,"67,43"
11/11/2019 16:00:00,"69,02"
12/11/2019 16:00:00,"69,99"
13/11/2019 16:00:00,"69,22"
14/11/2019 16:00:00,"69,87"
15/11/2019 16:00:00,"70,43"
18/11/2019 16:00:00,70
19/11/2019 16:00:00,"71,9"
20/11/2019 16:00:00,"70,44"
21/11/2019 16:00:00,"70,97"
22/11/2019 16:00:00,"66,61"
25/11/2019 16:00:00,"67,27"
26/11/2019 16:00:00,"65,78"
27/11/2019 16:00:00,"66,26"
29/11/2019 13:00:00,"65,99"
02/12/2019 16:00:00,"66,97"
03/12/2019 16:00:00,"67,24"
04/12/2019 16:00:00,"66,61"
05/12/2019 16:00:00,"66,07"
06/12/2019 16:00:00,"67,18"
09/12/2019 16:00:00,"67,91"
10/12/2019 16:00:00,"69,77"
11/12/2019 16:00:00,"70,54"
12/12/2019 16:00:00,"71,94"
13/12/2019 16:00:00,"71,68"
16/12/2019 16:00:00,"76,3"
17/12/2019 16:00:00,"75,8"
18/12/2019 16:00:00,"78,63"
19/12/2019 16:00:00,"80,81"
20/12/2019 16:00:00,"81,12"
23/12/2019 16:00:00,"83,84"
24/12/2019 13:00:00,"85,05"
26/12/2019 16:00:00,"86,19"
27/12/2019 16:00:00,"86,08"
30/12/2019 16:00:00,"82,94"
31/12/2019 16:00:00,"83,67"
02/01/2020 16:00:00,"86,05"
03/01/2020 16:00:00,"88,6"
06/01/2020 16:00:00,"90,31"
07/01/2020 16:00:00,"93,81"
08/01/2020 16:00:00,"98,43"
09/01/2020 16:00:00,"96,27"
10/01/2020 16:00:00,"95,63"
13/01/2020 16:00:00,"104,97"
14/01/2020 16:00:00,"107,58"
15/01/2020 16:00:00,"103,7"
16/01/2020 16:00:00,"102,7"
17/01/2020 16:00:00,"102,1"
21/01/2020 16:00:00,"109,44"
22/01/2020 16:00:00,"113,91"
23/01/2020 16:00:00,"114,44"
24/01/2020 16:00:00,"112,96"
27/01/2020 16:00:00,"111,6"
28/01/2020 16:00:00,"113,38"
29/01/2020 16:00:00,"116,2"
30/01/2020 16:00:00,"128,16"
31/01/2020 16:00:00,"130,11"
03/02/2020 16:00:00,156
04/02/2020 16:00:00,"177,41"
05/02/2020 16:00:00,"146,94"
06/02/2020 16:00:00,"149,79"
07/02/2020 16:00:00,"149,61"
10/02/2020 16:00:00,"154,26"
11/02/2020 16:00:00,"154,88"
12/02/2020 16:00:00,"153,46"
13/02/2020 16:00:00,"160,8"
14/02/2020 16:00:00,"160,01"
18/02/2020 16:00:00,"171,68"
19/02/2020 16:00:00,"183,48"
20/02/2020 16:00:00,"179,88"
21/02/2020 16:00:00,"180,2"
24/02/2020 16:00:00,"166,76"
25/02/2020 16:00:00,"159,98"
26/02/2020 16:00:00,"155,76"
27/02/2020 16:00:00,"135,8"
28/02/2020 16:00:00,"133,6"
02/03/2020 16:00:00,"148,72"
03/03/2020 16:00:00,"149,1"
04/03/2020 16:00:00,"149,9"
05/03/2020 16:00:00,"144,91"
06/03/2020 16:00:00,"140,7"
09/03/2020 16:00:00,"121,6"
10/03/2020 16:00:00,"129,07"
11/03/2020 16:00:00,"126,85"
12/03/2020 16:00:00,"112,11"
13/03/2020 16:00:00,"109,32"
16/03/2020 16:00:00,"89,01"
17/03/2020 16:00:00,"86,04"
18/03/2020 16:00:00,"72,24"
19/03/2020 16:00:00,"85,53"
20/03/2020 16:00:00,"85,51"
23/03/2020 16:00:00,"86,86"
24/03/2020 16:00:00,101
25/03/2020 16:00:00,"107,85"
26/03/2020 16:00:00,"105,63"
27/03/2020 16:00:00,"102,87"
30/03/2020 16:00:00,"100,43"
31/03/2020 16:00:00,"104,8"
01/04/2020 16:00:00,"96,31"
02/04/2020 16:00:00,"90,89"
03/04/2020 16:00:00,96
06/04/2020 16:00:00,"103,25"
07/04/2020 16:00:00,"109,09"
08/04/2020 16:00:00,"109,77"
09/04/2020 16:00:00,"114,6"
13/04/2020 16:00:00,"130,19"
14/04/2020 16:00:00,"141,98"
15/04/2020 16:00:00,"145,97"
16/04/2020 16:00:00,"149,04"
17/04/2020 16:00:00,"150,78"
20/04/2020 16:00:00,"149,27"
21/04/2020 16:00:00,"137,34"
22/04/2020 16:00:00,"146,42"
23/04/2020 16:00:00,"141,13"
24/04/2020 16:00:00,"145,03"
27/04/2020 16:00:00,"159,75"
28/04/2020 16:00:00,"153,82"
29/04/2020 16:00:00,"160,1"
30/04/2020 16:00:00,"156,38"
01/05/2020 16:00:00,"140,26"
04/05/2020 16:00:00,"152,24"
05/05/2020 16:00:00,"153,64"
06/05/2020 16:00:00,"156,52"
07/05/2020 16:00:00,"156,01"
08/05/2020 16:00:00,"163,88"
11/05/2020 16:00:00,"162,26"
12/05/2020 16:00:00,"161,88"
13/05/2020 16:00:00,"158,19"
14/05/2020 16:00:00,"160,67"
15/05/2020 16:00:00,"159,83"
18/05/2020 16:00:00,"162,73"
19/05/2020 16:00:00,"161,6"
20/05/2020 16:00:00,"163,11"
21/05/2020 16:00:00,"165,52"
22/05/2020 16:00:00,"163,38"
26/05/2020 16:00:00,"163,77"
27/05/2020 16:00:00,"164,05"
28/05/2020 16:00:00,"161,16"
29/05/2020 16:00:00,167
01/06/2020 16:00:00,"179,62"
02/06/2020 16:00:00,"176,31"
03/06/2020 16:00:00,"176,59"
04/06/2020 16:00:00,"172,88"
05/06/2020 16:00:00,"177,13"
08/06/2020 16:00:00,"189,98"
09/06/2020 16:00:00,"188,13"
10/06/2020 16:00:00,"205,01"
11/06/2020 16:00:00,"194,57"
12/06/2020 16:00:00,"187,06"
15/06/2020 16:00:00,"198,18"
16/06/2020 16:00:00,"196,43"
17/06/2020 16:00:00,"198,36"
18/06/2020 16:00:00,"200,79"
19/06/2020 16:00:00,"200,18"
22/06/2020 16:00:00,"198,86"
23/06/2020 16:00:00,"200,36"
24/06/2020 16:00:00,"192,17"
25/06/2020 16:00:00,"197,2"
26/06/2020 16:00:00,"191,95"
29/06/2020 16:00:00,"201,87"
30/06/2020 16:00:00,"215,96"
01/07/2020 16:00:00,"223,93"
02/07/2020 16:00:00,"241,73"
06/07/2020 16:00:00,"274,32"
07/07/2020 16:00:00,"277,97"
08/07/2020 16:00:00,"273,18"
09/07/2020 16:00:00,"278,86"
10/07/2020 16:00:00,"308,93"
13/07/2020 16:00:00,"299,41"
14/07/2020 16:00:00,"303,36"
15/07/2020 16:00:00,"309,2"
16/07/2020 16:00:00,"300,13"
17/07/2020 16:00:00,"300,17"
20/07/2020 16:00:00,"328,6"
21/07/2020 16:00:00,"313,67"
22/07/2020 16:00:00,"318,47"
23/07/2020 16:00:00,"302,61"
24/07/2020 16:00:00,"283,4"
27/07/2020 16:00:00,"307,92"
28/07/2020 16:00:00,"295,3"
29/07/2020 16:00:00,"299,82"
30/07/2020 16:00:00,"297,5"
31/07/2020 16:00:00,"286,15"
03/08/2020 16:00:00,297
04/08/2020 16:00:00,"297,4"
05/08/2020 16:00:00,297
06/08/2020 16:00:00,"297,92"
07/08/2020 16:00:00,"290,54"
10/08/2020 16:00:00,"283,71"
11/08/2020 16:00:00,"274,88"
12/08/2020 16:00:00,"310,95"
13/08/2020 16:00:00,"324,2"
14/08/2020 16:00:00,"330,14"
17/08/2020 16:00:00,"367,13"
18/08/2020 16:00:00,"377,42"
19/08/2020 16:00:00,"375,71"
20/08/2020 16:00:00,"400,37"
21/08/2020 16:00:00,410
24/08/2020 16:00:00,"402,84"
25/08/2020 16:00:00,"404,67"
26/08/2020 16:00:00,"430,63"
27/08/2020 16:00:00,"447,75"
28/08/2020 16:00:00,"442,68"
31/08/2020 16:00:00,"498,32"
01/09/2020 16:00:00,"475,05"
02/09/2020 16:00:00,"447,37"
03/09/2020 16:00:00,407
04/09/2020 16:00:00,"418,32"
08/09/2020 16:00:00,"330,21"
09/09/2020 16:00:00,"366,28"
10/09/2020 16:00:00,"371,34"
11/09/2020 16:00:00,"372,72"
14/09/2020 16:00:00,"419,62"
15/09/2020 16:00:00,"449,76"
16/09/2020 16:00:00,"441,76"
17/09/2020 16:00:00,"423,43"
18/09/2020 16:00:00,"442,15"
21/09/2020 16:00:00,"449,39"
22/09/2020 16:00:00,"424,23"
23/09/2020 16:00:00,"380,36"
24/09/2020 16:00:00,"387,79"
25/09/2020 16:00:00,"407,34"
28/09/2020 16:00:00,"421,2"
29/09/2020 16:00:00,"419,07"
30/09/2020 16:00:00,"429,01"
01/10/2020 16:00:00,"448,16"
02/10/2020 16:00:00,"415,09"
05/10/2020 16:00:00,"425,68"
06/10/2020 16:00:00,"413,98"
07/10/2020 16:00:00,"425,3"
08/10/2020 16:00:00,"425,92"
09/10/2020 16:00:00,434
12/10/2020 16:00:00,"442,3"
13/10/2020 16:00:00,"446,65"
14/10/2020 16:00:00,"461,3"
15/10/2020 16:00:00,"448,88"
16/10/2020 16:00:00,"439,67"
19/10/2020 16:00:00,"430,83"
20/10/2020 16:00:00,"421,94"
21/10/2020 16:00:00,"422,64"
22/10/2020 16:00:00,"425,79"
23/10/2020 16:00:00,"420,63"
26/10/2020 16:00:00,"420,28"
27/10/2020 16:00:00,"424,68"
28/10/2020 16:00:00,"406,02"
29/10/2020 16:00:00,"410,83"
30/10/2020 16:00:00,"388,04"
02/11/2020 16:00:00,"400,51"
03/11/2020 16:00:00,"423,9"
04/11/2020 16:00:00,"420,98"
05/11/2020 16:00:00,"438,09"
06/11/2020 16:00:00,"429,95"
09/11/2020 16:00:00,"421,26"
10/11/2020 16:00:00,"410,36"
11/11/2020 16:00:00,"417,13"
12/11/2020 16:00:00,"411,76"
13/11/2020 16:00:00,"408,5"
16/11/2020 16:00:00,"408,09"
17/11/2020 16:00:00,"441,61"
18/11/2020 16:00:00,"486,64"
19/11/2020 16:00:00,"499,27"
20/11/2020 16:00:00,"489,61"
23/11/2020 16:00:00,"521,85"
24/11/2020 16:00:00,"555,38"
25/11/2020 16:00:00,574
27/11/2020 13:00:00,"585,76"
30/11/2020 16:00:00,"567,6"
01/12/2020 16:00:00,"584,76"
02/12/2020 16:00:00,"568,82"
03/12/2020 16:00:00,"593,38"
04/12/2020 16:00:00,"599,04"
07/12/2020 16:00:00,"641,76"
08/12/2020 16:00:00,"649,88"
